lr: 5e-06
epochs: 500
batch_num: 100
batch_size: 64
mini_batch_num: 1
baseline: pomo
pomo_size: 16
eval_path: ./generator/eval_data/eval_data(35,2,4,6).pt
eval_batch_size: 1024
empty_priority: None
norm_priority: True
add_fill_ratio: True
norm_layout: True
add_layout_ratio: True
add_travel_time: True
n_containers: 35
n_bays: 2
n_rows: 4
n_tiers: 6
instance_type: random
objective: workingtime
load_model_path: ./results/(~93)35,2,4,6,Norm,fill,N2/models/epoch(90).pt
embed_dim: 128
n_encode_layers: 3
n_heads: 8
ff_hidden: 512
tanh_c: 10
device: cuda:0
log_path: ./results/20250226_143643
--------------------
Epoch: 0 | Train loss: None | Eval WT: 3035.274 | Eval moves: 64.973 | 1s
Epoch: 1 | Train loss: -18.801317251415377 | Eval WT: 3034.524 | Eval moves: 64.948 | 171s
Epoch: 2 | Train loss: -18.5311012541043 | Eval WT: 3035.352 | Eval moves: 64.97 | 131s
Epoch: 3 | Train loss: -17.532988401827673 | Eval WT: 3035.937 | Eval moves: 64.966 | 130s
Epoch: 4 | Train loss: -19.00994344076927 | Eval WT: 3034.634 | Eval moves: 64.947 | 129s
Epoch: 5 | Train loss: -18.14256903633177 | Eval WT: 3035.064 | Eval moves: 64.951 | 129s
Epoch: 6 | Train loss: -16.83237958059609 | Eval WT: 3034.666 | Eval moves: 64.936 | 129s
Epoch: 7 | Train loss: -17.18663970098202 | Eval WT: 3034.671 | Eval moves: 64.93 | 129s
Epoch: 8 | Train loss: -17.79902788934264 | Eval WT: 3033.711 | Eval moves: 64.91 | 129s
Epoch: 9 | Train loss: -17.30251068063927 | Eval WT: 3034.142 | Eval moves: 64.939 | 131s
Epoch: 10 | Train loss: -16.44019989736116 | Eval WT: 3033.484 | Eval moves: 64.914 | 131s
Epoch: 11 | Train loss: -17.280724879856184 | Eval WT: 3033.555 | Eval moves: 64.906 | 164s
Epoch: 12 | Train loss: -16.192088329444555 | Eval WT: 3033.029 | Eval moves: 64.896 | 130s
Epoch: 13 | Train loss: -16.81197832451358 | Eval WT: 3032.8 | Eval moves: 64.888 | 129s
Epoch: 14 | Train loss: -16.32098911967183 | Eval WT: 3033.422 | Eval moves: 64.901 | 129s
Epoch: 15 | Train loss: -16.449998283276926 | Eval WT: 3033.064 | Eval moves: 64.887 | 130s
Epoch: 16 | Train loss: -16.63707789613501 | Eval WT: 3033.275 | Eval moves: 64.896 | 130s
Epoch: 17 | Train loss: -15.244801173245357 | Eval WT: 3033.049 | Eval moves: 64.904 | 129s
Epoch: 18 | Train loss: -15.550115381670798 | Eval WT: 3031.954 | Eval moves: 64.861 | 129s
Epoch: 19 | Train loss: -15.556813281569099 | Eval WT: 3031.461 | Eval moves: 64.838 | 130s
Epoch: 20 | Train loss: -16.078939677377512 | Eval WT: 3032.142 | Eval moves: 64.858 | 129s
Epoch: 21 | Train loss: -15.660386549657563 | Eval WT: 3032.652 | Eval moves: 64.874 | 165s
Epoch: 22 | Train loss: -15.109813603967266 | Eval WT: 3032.825 | Eval moves: 64.885 | 127s
Epoch: 23 | Train loss: -14.70567247046977 | Eval WT: 3031.494 | Eval moves: 64.851 | 130s
